kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,radius,density,esc_vel,temperature,ESI,ESI_n_components
11923270,K00781.01,CONFIRMED,1.0,11.59822233,180.395376,0.679,2.5237,2804.5,2.65,396,5.82,71.0,1,3688,4.79,0.473,296.22195,50.28722,15.937,0.7097087583492981,,,0.38330493423152723,0.5215696204176549,2
11960862,K00782.01,CONFIRMED,1.0,6.575315881,173.634044,0.39,4.3084,2793.3,5.31,1015,251.38,221.1,1,5992,4.415,0.989,290.09805,50.321609,15.312,0.5194818311827661,,,0.010513991409133113,0.07390417789446238,2
12020329,K00783.01,CONFIRMED,1.0,7.275040844,169.994217,0.547,7.5377,3001.0,4.86,833,113.64,312.1,1,5485,4.556,0.867,295.45529,50.49456,15.08,0.5418579584730681,,,0.024342105436875774,0.11484756661314892,2
12066335,K00784.01,CONFIRMED,1.0,19.27153892,186.77093,0.031,2.7594,1219.8,1.93,393,5.66,37.1,1,4077,4.702,0.56,293.97336,50.53191,15.385,0.8044009112862059,,,0.3928226969816991,0.562127152365,2
12066335,K00784.02,CONFIRMED,1.0,10.06524317,136.28906,0.628,1.369,1053.3,1.91,488,13.43,30.3,2,4077,4.702,0.56,293.97336,50.53191,15.385,0.8075475312767836,,,0.18955229756473435,0.3912447954238414,2
12070811,K00785.01,CONFIRMED,1.0,12.3935651,178.74725,0.883,3.8896,916.6,2.66,677,49.68,35.8,1,5557,4.603,0.75,296.02133,50.56778,15.505,0.7086028240915064,,,0.05616878750776937,0.19950278557905177,2
8395660,K00116.02,CONFIRMED,0.998,43.84439721,151.93538,0.852,6.802,615.2,2.87,531,18.77,83.7,2,5854,4.406,1.012,300.86398,44.337551,12.882,0.686423032341965,,,0.14029212246829156,0.31032200069987786,2
3120431,K00798.01,FALSE POSITIVE,0.0,3.341913228,171.63943,1.213,3.813,725.3,21.55,1032,268.67,39.0,1,5295,4.551,0.811,292.31595,38.27029,15.629,0.251358494308653,,,0.009780361814660623,0.0495820231487879,2
3246984,K00799.01,FALSE POSITIVE,0.773,1.626630225,169.820171,1.26,2.1145,1620.6,32.43,1547,1355.88,103.6,1,5735,4.41,0.973,294.36819,38.31028,15.279,0.2008303582020079,,,0.0015562099751770728,0.017678637016250696,2
3342970,K00800.01,CONFIRMED,1.0,2.711504086,170.03417,0.023,3.0099,837.5,3.12,1420,960.79,64.5,1,6214,4.442,1.076,291.65353,38.494659,15.541,0.6623624202751508,,,0.002322069228036538,0.039217998341689146,2
3342970,K00800.02,CONFIRMED,1.0,7.21203748,172.81782,0.012,4.0491,950.4,3.32,1025,260.58,51.5,2,6214,4.442,1.076,291.65353,38.494659,15.541,0.6447054801659283,,,0.010074889369277732,0.08059364980219476,2
12470844,K00790.01,CONFIRMED,1.0,8.47237911,174.16212,0.022,2.7245,1123.5,2.59,751,75.44,47.6,1,5354,4.587,0.788,296.36652,51.319519,15.339,0.7164456692975084,,,0.03719141500952157,0.16323488664687485,2
12470844,K00790.02,CONFIRMED,0.989,60.4189369,181.16367,0.094,5.039,931.3,2.36,390,5.49,20.1,2,5354,4.587,0.788,296.36652,51.319519,15.339,0.7440013257365665,,,0.4026203904961418,0.5473117067062458,2
12644822,K00791.01,CONFIRMED,1.0,12.61190435,180.892284,0.55,5.1497,6105.6,7.4,753,76.15,277.2,1,5795,4.508,0.919,289.11221,51.737381,15.14,0.4413142027151807,,,0.03679445604201521,0.12742808180507428,2
2440757,K00792.01,FALSE POSITIVE,0.0,1.433769925,170.403536,1.268,1.8868,1976.3,46.58,1920,3209.29,112.6,1,6017,4.22,1.339,290.84369,37.728828,15.122,0.1642310116226674,,,0.0005541695414193962,0.009540011760882537,2
2445129,K00793.01,FALSE POSITIVE,0.0,10.31872301,173.31543,1.215,3.836,871.7,28.59,876,139.26,38.2,1,5927,4.409,1.06,291.84891,37.713501,15.065,0.21529525950704942,,,0.019730578882050973,0.06517591656920117,2
2713049,K00794.01,CONFIRMED,1.0,2.539183147,169.67494,0.238,2.4282,382.1,2.06,1332,743.09,38.9,1,5519,4.35,1.062,291.43997,37.905659,15.026,0.7847401703455275,,,0.0031193469099050357,0.049476022732690146,2
3114167,K00795.01,CONFIRMED,1.0,6.770300385,170.57662,0.838,2.0844,1304.0,2.77,812,102.87,50.8,1,5653,4.656,0.679,290.87051,38.273628,15.591,0.6967428616287353,,,0.02705118374321262,0.1372869956393929,2
3114661,K00796.01,FALSE POSITIVE,0.0,0.444291966,169.865406,1.258,2.0792,10967.0,27.51,1836,2706.26,299.7,1,5255,4.678,0.636,290.99689,38.28492,15.748,0.2199068125357447,,,0.000688074206958532,0.0123009026351854,2
3115833,K00797.01,CANDIDATE,1.0,10.181584,177.141891,0.92,3.5089,5741.1,7.73,812,102.91,183.6,1,5988,4.541,0.836,291.28195,38.241669,15.657,0.4317267699100049,,,0.02705118374321262,0.10806812749233338,2
4139816,K00812.02,CONFIRMED,1.0,20.06036336,147.46554,0.556,3.3203,1494.7,1.96,361,4.0,35.2,2,3950,4.754,0.493,286.07913,39.27832,15.954,0.7997436900935031,,,0.5138448987205113,0.6410493081179202,2
4139816,K00812.03,CONFIRMED,1.0,46.1842039,165.23729,0.013,4.758,1394.7,1.83,273,1.32,26.0,3,3950,4.754,0.493,286.07913,39.27832,15.954,0.8204815682716283,,,0.8596510153815318,0.8398379684597124,2
8395660,K00116.04,CONFIRMED,0.952,23.9800854,147.537,0.95,5.351,104.0,1.31,649,41.94,17.1,4,5854,4.406,1.012,300.86398,44.337551,12.882,0.9211455724788267,,,0.06619886453620646,0.24693884054690993,2
4139816,K00812.04,CONFIRMED,0.994,7.82502168,136.54995,0.708,2.186,520.8,1.2,494,14.05,15.9,4,3950,4.754,0.493,286.07913,39.27832,15.954,0.9471225339190421,,,0.18157822878267255,0.41470089480151395,2
4275191,K00813.01,CONFIRMED,1.0,3.895936525,170.527552,0.524,2.3111,8544.8,7.34,1005,241.62,370.8,1,5557,4.592,0.774,294.65524,39.308361,15.725,0.44312111881081023,,,0.010975838007890053,0.06973969900954875,2
4476123,K00814.01,CONFIRMED,0.999,22.36646466,175.45862,0.4,5.228,986.8,2.32,536,19.45,32.1,1,5395,4.615,0.734,294.71063,39.52174,15.583,0.749097572678934,,,0.13560747085240188,0.3187212375300139,2
3351888,K00801.01,CONFIRMED,1.0,1.625522174,170.8266564,0.076,2.38963,7969.0,9.73,1579,1467.41,799.7,1,5539,4.322,1.106,293.87192,38.422939,15.001,0.383835603338973,,,0.0014130976148246364,0.02328942196713087,2
3453214,K00802.01,CANDIDATE,1.0,19.62034692,181.881819,0.458,2.0038,21725.0,13.6,643,40.39,340.5,1,5710,4.492,0.905,293.81619,38.563568,15.562,0.32203714644917303,,,0.06861486885885433,0.1486490382454245,2
3554600,K00803.01,FALSE POSITIVE,0.0,7.544039,171.7982,1.175,6.222,322.6,17.47,838,116.46,14.2,2,5657,4.567,0.824,293.94116,38.601101,15.559,0.2816443005489009,,,0.023745058201919474,0.08177811631954207,2
3641726,K00804.01,CONFIRMED,1.0,9.02930689,177.20422,0.024,3.1449,1019.8,2.57,757,77.75,53.9,1,5349,4.526,0.82,290.33362,38.72823,15.387,0.7187307307063342,,,0.036015426059176334,0.16088938277031134,2
3734868,K00805.01,FALSE POSITIVE,0.053,10.32803571,174.581054,0.281,7.7915,16918.0,13.28,843,119.31,636.8,1,5627,4.359,1.024,287.69675,38.886452,15.646,0.3261309528155492,,,0.02316520362283512,0.08691886981364536,2
3832474,K00806.01,CONFIRMED,1.0,143.2063047,154.23552,0.379,8.9302,10566.0,8.9,308,2.14,138.8,2,5485,4.556,0.867,285.28363,38.947281,15.403,0.40186023752938477,,,0.8265770219659758,0.5763405576424225,2
8395660,K00116.03,CONFIRMED,0.95,6.164876,135.63916,0.646,3.262,55.8,0.79,1021,256.35,14.4,3,5854,4.406,1.012,300.86398,44.337551,12.882,0.9313401202909187,,,0.01024788468291296,0.09769476011184847,2
3832474,K00806.02,CONFIRMED,0.745,60.32494216,243.892578,0.224,6.6188,20280.0,12.19,411,6.77,347.2,1,5485,4.556,0.867,285.28363,38.947281,15.403,0.3412302812222976,,,0.33960557952555037,0.34041696110235886,2
3836375,K00807.01,FALSE POSITIVE,0.0,1.540397253,170.50479,1.225,2.1541,816.1,25.69,1470,1105.68,38.8,1,5663,4.53,0.915,286.92639,38.921631,15.974,0.22833285683865687,,,0.0019767518721581345,0.021245173622049557,2
3838486,K00808.01,FALSE POSITIVE,0.0,2.99025443,171.9834,0.014,5.414,589.2,1.7,918,168.45,48.5,1,4667,4.578,0.731,287.74881,38.92955,15.842,0.8427713278884644,,,0.016189725301961645,0.11680854545316317,2
3935914,K00809.01,CONFIRMED,1.0,1.594745374,170.6483505,0.514,1.9604,15044.0,11.3,1539,1329.42,1009.3,1,5934,4.491,0.893,285.21381,39.027481,15.53,0.3550922420007769,,,0.0015946169028331185,0.02379571581523336,2
3940418,K00810.01,CONFIRMED,1.0,4.783002698,170.508434,0.003,2.335,1008.7,2.5,886,145.48,70.6,1,5170,4.574,0.807,287.09399,39.060719,15.119,0.7268893607103202,,,0.018810895757045334,0.11693348532916975,2
4049131,K00811.01,CONFIRMED,1.0,20.50588921,181.43428,0.26,4.0595,2105.5,3.41,518,17.06,78.5,1,4905,4.544,0.761,289.31543,39.153278,15.398,0.6371726142893744,,,0.15339384165743225,0.31263134056705905,2
4139816,K00812.01,CONFIRMED,1.0,3.340218842,171.979062,0.466,1.9104,1632.6,2.03,656,43.73,71.6,1,3950,4.754,0.493,286.07913,39.27832,15.954,0.7891595187288759,,,0.06350584942424044,0.22386657983741576,2
5287983,K00828.01,FALSE POSITIVE,0.0,2.507089906,171.002455,1.255,2.0067,1339.2,30.26,1326,730.47,64.9,1,5926,4.506,0.939,295.37805,40.493401,15.555,0.20866200807322766,,,0.003184606358869815,0.025778020827141587,2
5358241,K00829.01,CONFIRMED,1.0,18.64932728,174.771,0.08,4.4056,893.6,3.12,701,57.13,46.1,1,5775,4.405,1.053,290.46176,40.562462,15.386,0.6623624202751508,,,0.04897361360495279,0.18010630537823094,2
10875245,K00117.02,CONFIRMED,1.0,4.90144976,138.60548,0.529,4.1654,140.7,1.7,1262,598.74,50.6,3,5847,4.191,1.402,297.02826,48.208611,12.487,0.8427713278884644,,,0.0039912284046107645,0.05799735220214774,2
5358241,K00829.02,CONFIRMED,0.998,9.75192101,138.78608,0.949,4.793,418.0,2.76,870,135.66,28.5,3,5775,4.405,1.053,290.46176,40.562462,15.386,0.6977984909600097,,,0.020307838271758125,0.11904108072717061,2
5358241,K00829.03,CONFIRMED,1.0,38.5576546,163.85063,0.911,5.794,993.0,4.02,550,21.71,39.7,2,5775,4.405,1.053,290.46176,40.562462,15.386,0.5918150139931857,,,0.12343997740064167,0.27028435388064787,2
5358624,K00830.01,CONFIRMED,0.99,3.525632539,170.0479951,0.12,2.59959,22335.0,11.58,975,213.12,1996.7,1,5150,4.572,0.793,290.58173,40.5774,15.224,0.35056546626473095,,,0.012512000740041206,0.06622896174135001,2
4544670,K00815.01,CANDIDATE,1.0,34.84398644,172.633252,0.934,2.9315,4523.6,7.61,511,16.1,76.8,1,5509,4.482,0.871,285.92001,39.624828,15.684,0.43514630609485877,,,0.16104469711539404,0.26472250577903095,2
4664847,K00816.01,CONFIRMED,1.0,7.748094239,174.997206,0.517,3.5957,2472.1,5.52,964,204.39,113.2,1,5973,4.439,1.085,294.4899,39.771439,15.67,0.5098776411484309,,,0.013137880351883915,0.08184565622871436,2
4725681,K00817.01,CONFIRMED,1.0,23.96793669,186.22182,0.416,3.827,1182.3,1.8,329,2.77,27.5,1,3747,4.728,0.524,283.86639,39.898079,15.414,0.825480882258738,,,0.6813436962316407,0.7499574624515208,2
4725681,K00817.02,CONFIRMED,0.995,8.29561738,135.79284,0.888,1.3421,824.3,1.82,469,11.39,17.9,2,3747,4.728,0.524,283.86639,39.898079,15.414,0.822138726197072,,,0.21767194098455994,0.4230325428260695,2
4913852,K00818.01,CONFIRMED,1.0,8.11437482,176.33968,0.573,2.2736,1558.0,2.1,460,10.55,56.4,1,3692,4.753,0.517,288.81201,40.033401,15.877,0.7789524220653969,,,0.23269472667270955,0.42574419660584056,2
4932348,K00819.01,FALSE POSITIVE,0.0,38.03672948,196.934947,0.501,4.34617,82872.0,27.5,500,14.81,1300.0,1,5575,4.521,0.932,294.14789,40.055538,15.472,0.21995079058091435,,,0.17399676102775324,0.19562904985347332,2
4936180,K00820.01,CANDIDATE,0.0,4.64090031,173.64638,1.28,35.512,2450.6,30.09,1155,421.08,296.9,1,6463,4.5,0.826,295.11371,40.071171,15.27,0.20931159443792766,,,0.005949100833437426,0.03528761512087197,2
11913073,K00011.01,FALSE POSITIVE,0.0,3.747838198,171.66504,1.121,5.0642,616.0,13.65,1031,266.76,138.2,1,5514,4.569,0.826,291.06152,50.265129,13.496,0.3214101973429651,,,0.00982180931641877,0.056185671399878546,2
10875245,K00117.01,CONFIRMED,0.992,14.74914825,138.77799,0.173,6.0995,430.2,2.89,874,137.91,107.4,1,5847,4.191,1.402,297.02826,48.208611,12.487,0.6844091778887835,,,0.019920822369366643,0.1167646935536882,2
5021899,K00821.01,CONFIRMED,1.0,21.81295996,174.01085,0.053,4.3791,1175.4,3.38,639,39.33,37.8,1,5601,4.41,0.999,294.77686,40.15374,15.54,0.6396565546786666,,,0.07028336413734985,0.21203116411349385,2
5077629,K00822.01,FALSE POSITIVE,0.0,7.91936937,172.181092,0.733,3.3148,15148.0,10.34,814,104.0,389.0,1,5690,4.588,0.776,283.53845,40.217999,15.805,0.37192695663831177,,,0.026778371365027556,0.09979778637587716,2
5164255,K00824.01,CONFIRMED,1.0,15.37562369,173.61402,0.692,3.3169,15337.0,11.01,600,30.54,166.0,1,4986,4.496,0.833,283.25354,40.358189,16.422,0.3599544801144616,,,0.08933324470811377,0.17932066711856462,2
5252423,K00825.01,CONFIRMED,1.0,8.10363271,176.9486,0.047,3.161,887.9,2.11,687,52.82,39.3,1,4861,4.574,0.732,283.22141,40.421829,15.289,0.777523771585389,,,0.05302878808469258,0.20305453285807856,2
5252423,K00825.02,CONFIRMED,1.0,4.71510843,134.96178,0.258,2.506,417.5,1.46,823,108.84,21.3,2,4861,4.574,0.732,283.22141,40.421829,15.289,0.8886977619795139,,,0.02559016043200192,0.15080423835097215,2
5272878,K00826.01,CONFIRMED,1.0,6.365839713,171.13575,0.524,2.9721,780.7,2.44,914,165.33,70.8,1,5776,4.554,0.849,291.14951,40.420521,15.09,0.7340891163837793,,,0.01649265323779657,0.11003216457999071,2
5283542,K00827.01,FALSE POSITIVE,0.037,5.97581754,174.77602,0.941,3.065,962.4,3.86,1047,284.25,50.3,1,6108,4.471,0.997,294.22397,40.417858,15.546,0.60284327990448,,,0.009182733805017053,0.07440261665765678,2
5649215,K00839.01,FALSE POSITIVE,0.0,2.446737317,170.66951,1.241,4.7211,1177.9,26.25,1261,597.19,110.2,1,5764,4.548,0.863,298.96112,40.862808,15.021,0.22564628551476518,,,0.004005627374786472,0.03006418031939051,2
5651104,K00840.01,CONFIRMED,1.0,3.04033046,169.9490106,0.736,1.8411,10859.0,8.99,1021,257.29,568.2,1,5035,4.519,0.791,299.3161,40.82238,15.028,0.39979261656919224,,,0.01024788468291296,0.06400803568053873,2
5792202,K00841.01,CONFIRMED,1.0,15.33528675,174.00278,0.773,3.897,3081.4,5.0,610,32.67,86.6,2,5251,4.581,0.817,292.23676,41.08588,15.855,0.5346146860574482,,,0.08392193693379159,0.21181572171864854,2
10875245,K00117.04,CONFIRMED,0.998,7.95825328,137.80219,0.706,4.377,50.0,1.06,1074,314.15,14.7,4,5847,4.191,1.402,297.02826,48.208611,12.487,0.9832926251973657,,,0.008212004850581408,0.0898599121280546,2
5792202,K00841.02,CONFIRMED,1.0,31.33046135,153.43031,0.798,5.176,5073.8,6.5,481,12.61,117.2,1,5251,4.581,0.817,292.23676,41.08588,15.855,0.4707628434850207,,,0.1993831630350991,0.30636936004346244,2
5370302,K00831.01,FALSE POSITIVE,0.006,3.9043425,173.393734,0.709,3.831,16228.0,12.28,1104,351.05,323.4,1,5810,4.526,0.898,294.05676,40.549679,15.016,0.3399101982038608,,,0.007271943981087162,0.04971727989279693,2
5372966,K00832.01,FALSE POSITIVE,0.0,9.286358079,171.8214689,0.377,3.49949,44791.0,17.61,796,95.03,1671.1,1,5670,4.523,0.821,294.74396,40.53392,15.365,0.2804346445696903,,,0.029355809639423913,0.09073249716770355,2
5376067,K00833.01,FALSE POSITIVE,0.0,3.951405455,173.276125,1.276,2.1862,2453.9,31.44,1133,388.71,117.2,1,6046,4.539,0.869,295.50439,40.505489,15.446,0.20430124611261322,,,0.006481604131483993,0.03638955620601661,2
5436502,K00834.01,CONFIRMED,0.999,23.65369415,171.376107,0.008,8.2183,3341.8,7.89,731,67.65,266.3,1,5739,4.191,1.384,287.89713,40.637821,15.084,0.4272805202735692,,,0.04145200202950801,0.1330850592423854,2
5436502,K00834.02,CONFIRMED,0.996,13.23352214,140.32196,0.014,6.7372,504.6,3.06,888,146.67,49.1,2,5739,4.191,1.384,287.89713,40.637821,15.084,0.6679243221615646,,,0.01863307800947428,0.11155933846730028,2
5436502,K00834.03,CONFIRMED,0.997,6.15560285,134.81656,0.235,4.9843,285.0,2.32,1146,406.94,35.1,3,5739,4.191,1.384,287.89713,40.637821,15.084,0.749097572678934,,,0.006160460723932909,0.06793221750305263,2
5436502,K00834.04,CONFIRMED,1.0,2.090811305,134.17462,0.746,3.388,115.9,1.62,1642,1718.04,19.9,5,5739,4.191,1.384,287.89713,40.637821,15.084,0.85734449081163,,,0.0011742151332120405,0.031728644400399256,2
10875245,K00117.03,CONFIRMED,0.995,3.180027898,133.49863,0.196,3.5797,120.3,1.53,1458,1066.86,50.4,2,5847,4.191,1.402,297.02826,48.208611,12.487,0.8745978400564075,,,0.0020537643068551407,0.04238181009301574,2
5436502,K00834.05,CONFIRMED,0.989,50.4467417,178.5014,0.379,7.159,370.3,2.67,568,24.64,19.4,4,5739,4.191,1.384,287.89713,40.637821,15.084,0.7075016237186226,,,0.10963616873657948,0.2785099053883342,2
5456651,K00835.02,CONFIRMED,0.878,56.2279271,132.29259,0.7,3.57,862.7,2.37,366,4.22,20.9,2,4959,4.603,0.756,294.20215,40.66341,15.208,0.7427421218937823,,,0.4923042917768226,0.6046942486015002,2
5481416,K00836.01,FALSE POSITIVE,0.0,2.384052875,171.58362,1.178,3.0918,1268.1,17.06,1010,244.87,50.5,1,4794,4.58,0.701,299.64285,40.691238,15.836,0.28527123503013047,,,0.010741988263819547,0.05535684473214644,2
5531576,K00837.01,CONFIRMED,1.0,7.953547,174.66224,0.3,2.6312,875.4,2.25,696,55.37,38.4,1,4768,4.536,0.779,291.15878,40.750271,15.66,0.7582520301548231,,,0.05037845079797025,0.19544708387084164,2
5531576,K00837.02,CONFIRMED,1.0,4.14451656,135.92831,0.004,2.3421,391.8,1.48,864,132.08,22.8,2,4768,4.536,0.779,291.15878,40.750271,15.66,0.8846055085684176,,,0.020905118043533,0.13598817073033342,2
5534814,K00838.01,FALSE POSITIVE,0.0,4.859386384,173.011469,1.259,2.2757,6044.3,38.33,1114,364.23,269.7,1,6072,4.47,0.988,292.21436,40.759762,15.311,0.1830604173171869,,,0.006987205902359645,0.03576423951892544,2
6291653,K00850.01,CONFIRMED,0.999,10.52629458,176.522462,0.644,2.5211,9768.0,8.24,713,61.16,482.3,1,5386,4.553,0.793,293.87811,41.66177,15.305,0.4179786259300637,,,0.04578627423839094,0.13833901833040352,2
6392727,K00851.01,CONFIRMED,1.0,4.583520948,169.973972,0.045,2.7055,3812.1,5.39,1038,274.98,99.5,1,5815,4.54,0.877,299.18686,41.74268,15.287,0.5157646923629958,,,0.00953596378787744,0.07013068821449905,2
6422070,K00852.01,CONFIRMED,0.876,3.76181843,171.90364,0.926,3.5176,510.6,2.66,1121,372.62,35.9,1,5653,4.472,0.949,283.31638,41.83712,15.257,0.7086028240915064,,,0.006795698709151043,0.06939345283943892,2
6428700,K00853.01,CONFIRMED,1.0,8.20396958,169.69138,0.823,2.9667,1024.4,3.01,742,71.5,54.4,1,5015,4.499,0.826,286.5657,41.808399,15.376,0.6726587642952635,,,0.03904143243870912,0.16205419371475424,2
6428700,K00853.02,CONFIRMED,1.0,14.49645186,143.41659,0.97,4.016,647.5,3.01,613,33.48,25.7,2,5015,4.499,0.826,286.5657,41.808399,15.376,0.6726587642952635,,,0.0823745630337466,0.2353932279816951,2
5792202,K00841.03,CONFIRMED,1.0,6.54626149,133.85964,0.644,2.75,655.9,2.19,810,101.78,24.8,3,5251,4.581,0.817,292.23676,41.08588,15.855,0.7663486702936582,,,0.027327279559010632,0.14471428524092175,2
5794379,K00842.01,CONFIRMED,1.0,12.71809866,175.35526,0.427,3.0957,1149.4,2.31,562,23.6,52.7,1,4702,4.592,0.686,292.91312,41.060921,15.389,0.7503867227331485,,,0.11402493990253593,0.2925111980135259,2
5794379,K00842.02,CONFIRMED,0.999,36.06588163,198.58423,0.26,4.3246,1563.8,2.64,397,5.88,51.7,2,4702,4.592,0.686,292.91312,41.060921,15.389,0.7108194598956077,,,0.3801929580417494,0.5198543575765714,2
5881688,K00843.01,CONFIRMED,1.0,4.190425659,171.44122,0.458,2.8589,2877.4,6.21,1234,547.9,240.6,1,6073,4.392,1.135,293.49661,41.137589,15.27,0.4814641962323447,,,0.0044185899142818105,0.04612366899499688,2
6022556,K00844.01,CONFIRMED,1.0,3.709870784,171.987982,0.023,3.0694,2020.3,4.35,1151,415.1,116.1,1,5727,4.463,0.978,283.86441,41.346458,15.581,0.5707230879306978,,,0.006041965308562203,0.058722134651873585,2
6032497,K00845.01,CONFIRMED,1.0,16.3297527,177.29506,0.791,6.271,1187.5,3.75,727,66.08,74.6,1,5878,4.444,0.987,288.51001,41.301769,15.447,0.6107616223636139,,,0.042371802737422776,0.16086973295924673,2
6061119,K00846.01,CONFIRMED,0.985,27.80756622,186.713552,0.782,4.21587,25391.0,13.84,554,22.24,748.1,1,5862,4.584,0.785,296.88821,41.396091,15.482,0.3190580995302231,,,0.12020318823813118,0.1958361580422058,2
6191521,K00847.01,CONFIRMED,0.942,80.8723469,203.895,0.527,11.195,3604.6,7.59,452,9.88,160.9,1,5510,4.222,1.238,287.1543,41.565788,15.201,0.4357235106839277,,,0.2470839078114838,0.3281162412090015,2
6267425,K00848.01,FALSE POSITIVE,0.0,3.166465862,172.002627,1.266,2.9381,4357.2,26.82,954,196.31,122.1,1,4968,4.575,0.704,284.86929,41.679192,15.999,0.22299931854400887,,,0.013739121137435688,0.05535173575455196,2
3531558,K00118.01,CONFIRMED,0.912,24.99324319,138.68167,0.686,5.9409,269.6,2.29,712,60.88,62.0,1,5718,4.181,1.317,287.36279,38.649601,12.377,0.7529834584119989,,,0.04604234741344007,0.1861964714724177,2
6276477,K00849.01,CONFIRMED,1.0,10.35533116,170.93729,0.029,3.1775,750.6,2.47,777,86.22,49.2,1,5501,4.462,0.918,288.9942,41.633282,15.018,0.7304648069313063,,,0.032400122045394,0.15384131075377475,2
6863998,K00867.01,CONFIRMED,1.0,16.08518937,180.28319,0.867,3.984,1442.4,3.68,613,33.43,62.6,1,5239,4.523,0.826,292.10519,42.380322,15.219,0.615952129856212,,,0.0823745630337466,0.22525271928793889,2
6867155,K00868.01,CANDIDATE,0.998,235.9986399,208.399822,0.778,8.2284,20715.0,10.59,188,0.29,271.8,1,4245,4.627,0.657,293.00797,42.307201,15.172,0.36733265603230864,,,0.26822631215015,0.31389215291221556,2
6948054,K00869.01,CONFIRMED,1.0,7.49018305,174.95037,0.02,2.7297,1123.6,2.56,753,76.06,53.0,1,5103,4.562,0.787,291.63898,42.436321,15.599,0.7198808133754926,,,0.03679445604201521,0.1627501856933955,2
6948054,K00869.02,CONFIRMED,1.0,36.2761238,201.2869,0.035,4.7865,1572.6,3.03,445,9.29,45.5,2,5103,4.562,0.787,291.63898,42.436321,15.599,0.6707539227581425,,,0.2605417218802307,0.41804232081611753,2
6948054,K00869.03,CONFIRMED,1.0,17.46087931,137.26594,0.594,2.2641,812.4,2.32,568,24.6,22.6,4,5103,4.562,0.787,291.63898,42.436321,15.599,0.749097572678934,,,0.10963616873657948,0.2865801596035387,2
6435936,K00854.01,CONFIRMED,0.996,56.0560754,201.16578,0.018,4.685,1626.0,1.94,233,0.69,27.4,1,3593,4.757,0.491,289.50848,41.812119,15.849,0.802840216156813,,,0.5365854832495929,0.6563477777510267,2
6522242,K00855.01,CONFIRMED,0.974,41.40831669,195.78745,0.377,5.0264,22839.0,11.38,453,9.93,907.8,1,5522,4.586,0.747,291.76041,41.944069,15.196,0.35378248656907535,,,0.2452290168337652,0.2945466539520337,2
6526710,K00856.01,CANDIDATE,0.994,39.74893077,172.854644,0.881,7.3051,15179.0,14.21,552,21.87,561.1,1,6122,4.487,0.964,293.17929,41.969238,15.344,0.31461066848790714,,,0.12180890560307824,0.19576103090136407,2
6587280,K00857.01,CONFIRMED,1.0,5.715425977,174.87931,0.348,2.5242,908.1,2.47,850,123.03,59.4,1,5237,4.572,0.826,285.11047,42.033958,15.086,0.7304648069313063,,,0.022381213763693,0.12786199197096965,2
9471974,K00119.01,CONFIRMED,0.959,49.18394185,141.911924,0.035,11.3364,1646.2,8.2,669,47.4,355.7,1,5626,3.907,2.057,294.55917,46.062328,12.654,0.4190135197005297,,,0.05883948254122029,0.15701763810780806,2
6587280,K00857.02,CONFIRMED,0.994,20.0261412,146.91109,0.957,1.611,421.2,2.28,559,23.14,10.7,2,5237,4.572,0.826,285.11047,42.033958,15.086,0.7542911402523971,,,0.1162968704070303,0.2961784917699193,2
6599919,K00858.01,CANDIDATE,0.0,13.61014819,173.987319,1.081,2.594,5732.9,19.02,733,68.29,184.1,1,5697,4.46,0.903,289.89777,42.009151,15.06,0.26900018323851377,,,0.04100094028846684,0.10502028590014856,2
6675056,K00859.01,FALSE POSITIVE,0.0,10.44331991,175.4046,0.23,2.743,1159.8,2.66,667,46.94,51.7,1,4947,4.516,0.802,286.24356,42.148811,15.546,0.7086028240915064,,,0.05953037852969946,0.20538596433393744,2
6685526,K00861.01,CONFIRMED,1.0,2.237489571,170.81914,0.128,1.8119,315.8,1.41,1160,427.17,30.7,1,5265,4.58,0.81,290.00757,42.116459,15.001,0.8991608377123578,,,0.005835376503208964,0.07243577862487834,2
6756669,K00862.01,FALSE POSITIVE,0.0,5.851520671,173.8228336,0.211,3.11058,33004.0,14.62,901,155.89,1630.4,1,5532,4.53,0.806,284.08731,42.233231,15.33,0.3098766916839395,,,0.01752438189030582,0.07369123071284608,2
6784235,K00863.01,CONFIRMED,1.0,3.167893418,172.147959,0.026,2.1814,781.2,2.62,1221,526.23,64.8,1,5895,4.503,0.94,293.81647,42.212502,15.533,0.7130553001139678,,,0.00463523225047876,0.05749066814243051,2
6849310,K00864.01,CONFIRMED,1.0,4.311780262,173.576483,0.196,2.7251,1154.0,3.11,1038,274.84,86.1,1,5527,4.484,0.927,287.24268,42.301369,15.604,0.663280545112714,,,0.00953596378787744,0.07952998968564279,2
6849310,K00864.02,CONFIRMED,1.0,20.0504494,188.08821,0.383,4.556,840.9,2.69,622,35.44,37.8,2,5527,4.484,0.927,287.24268,42.301369,15.604,0.7053132926303245,,,0.07793032516663814,0.23444678338384894,2
6849310,K00864.03,CONFIRMED,1.0,9.76734503,186.57718,0.9,1.6585,569.1,2.67,791,92.46,21.1,3,5527,4.484,0.927,287.24268,42.301369,15.604,0.7075016237186226,,,0.030122970478251743,0.14598647377271376,2
